,Actual,RF,BP,MLP
4702,0.02000000141561,0.015545000219717641,0.024699369453554942,0.021581432714307736
7223,0.0,0.0,0.005090338881639955,0.0
24068,0.026166658848524,0.02399699412286271,0.02852796468216129,0.007608242930022546
22292,0.059999972581863,0.059280308106293006,0.06353989678223498,0.05961458107326173
3222,0.0,0.0,0.0,0.0
17821,0.0,0.0,0.0,0.01703594057079133
19416,0.070000022649765,0.06955167863517996,0.06875390439387036,0.07022078132548287
18390,0.0,0.0,0.0,0.033144434624557684
9774,0.0,0.0,0.0,0.0
4688,0.0,0.0,0.002352448434709109,0.0
1190,0.0,0.0,0.0,0.0
5098,0.016466662287712,0.019536664591481224,0.03128646592621859,0.024526848178427707
6847,0.0,0.0,0.00387821147419537,0.022672360120836677
13755,0.0,1.9333332020322e-05,0.01254152678512127,0.01069487273378783
25197,0.090000003576279,0.091297332122922,0.0902434006034522,0.1284939656434258
21187,0.099799983203411,0.09894831466178072,0.0924115556083635,0.10371697402776053
4119,0.0,0.0,0.008974603780366686,0.0
16071,0.0,0.0,0.0,0.0
15793,0.0,0.0,0.0,0.0
18423,0.0,0.0,0.0054624500128749864,9.122076796236334e-05
2508,0.040000002831221,0.04310966424644014,0.04150143095423625,0.04838111669350681
23035,0.0,0.0,0.004591324954305753,0.01107267832970077
2858,0.0,0.0,0.008277463869181212,0.011168382192617121
20046,0.084533326327801,0.08294033512473105,0.09705140985901489,0.06501353815175687
14886,0.053099982440472,0.05918597981333715,0.0548774900270213,0.052533852730233865
22290,0.059999972581863,0.05962797287851544,0.06206163878687471,0.055179467213294975
7109,0.02250000089407,0.02574999304736655,0.020504373799519693,0.043837882574101206
3776,0.0,0.0,0.0,0.0
18090,0.0,0.0,0.0,0.029922469529360674
19341,0.0,0.0,0.005753297817179759,0.0
24810,0.0,0.0,0.0,0.0
9872,0.0,0.0,0.0,0.0
14329,0.0065666669979692,0.004645333486623667,0.009755939088902876,0.023518078565388956
18586,0.099999979138374,0.09982531271874967,0.10847416909450108,0.09682125736522001
9905,0.059399973601103,0.05763631328940374,0.05216194972974858,0.06839613228654068
18005,0.050199989229441,0.060502991080284084,0.06699298691801309,0.04287236083627727
7298,0.029866656288505,0.035158325936645335,0.02800890560226349,0.04687626346606283
1052,0.070000022649765,0.07809100516140459,0.07508783482297071,0.09324100006507002
9291,0.0,0.0,0.0007816766562145916,0.0
6237,0.070000022649765,0.07236768014729023,0.062003028729693266,0.08126079126892932
9442,0.0,0.0,0.012145452046582739,0.0
23709,0.000866666669026,0.006071333085031522,0.007308569054734815,0.08995584532713025
11264,0.0,0.0,0.0,0.0
15306,0.0,0.0,0.0008278857996180666,0.0
22323,0.099999979138374,0.09827931642532332,0.09213240795697569,0.10433847291962234
3601,0.090000003576279,0.10567129798233513,0.08720095193638139,0.12048011547662568
19388,0.002066666726023,0.005965666874835711,0.014778612352651266,0.0
12181,0.0,0.0,0.007108271531107102,0.0
18272,0.080000005662441,0.08143000520765778,0.060388658427674324,0.0894686275935514
15252,0.0,0.0,0.004656691341734465,0.020428160451384902
5377,0.059999972581863,0.06754366617649793,0.06885351607266882,0.07236983555746995
718,0.090000003576279,0.1018583084642889,0.0886045184362208,0.11743677713340878
4106,0.0,0.0,0.0015053138756014328,0.0
20031,0.090000003576279,0.09648731680586925,0.10602748909152943,0.08994473500635486
5763,0.0,0.0,0.0,0.0
11389,0.099999979138374,0.10338363826274832,0.10096047875364317,0.08280430395221522
18040,0.080000005662441,0.08061766982078539,0.08933013138301532,0.04023423328328363
20449,0.0,0.0,0.017028284958613693,0.019107255102467524
4069,0.0,0.0,0.0,0.0
11740,0.0,0.00018466666806489295,0.011555337394130005,0.021576407867439806
17526,0.0,0.0,0.0,0.0
13548,0.0,0.0,0.008483990207007353,0.0
19687,0.03943333402276,0.03945533325895679,0.02217734869320137,0.02839495458635216
15213,0.0,0.0,0.003482982666836165,0.000271327284134093
1512,0.0,0.0,0.0,0.0
15073,0.02000000141561,0.02074499985203127,0.026104937921133164,0.018212271364163646
14700,0.0,0.0,0.0,0.0
23187,0.090000003576279,0.09235632741202915,0.0950525433219725,0.09180648994549351
18834,0.059999972581863,0.05980597324669332,0.040137577858986584,0.050145125282667846
5929,0.08056665211916,0.09086765423417084,0.09043054873892326,0.10180976457745977
8510,0.099999979138374,0.10338630430400318,0.07802597802576144,0.13219119515067085
16373,0.0,0.0,0.002856904059902854,0.0008179778341292354
16744,0.0,0.0,0.0,0.0
23106,0.0,0.0,0.012765130811874414,0.02218811757174638
23301,0.0,0.0,0.0,0.0
22253,0.0,0.0,0.0,0.004791081689685617
6388,0.0,0.0,0.010214930064309347,0.014964912143629439
16444,0.0,0.0,0.0012078012650105774,0.0
20278,0.069600015878677,0.06168799247592674,0.05490564774375001,0.07022171697313423
10560,0.070000022649765,0.06965101599693299,0.0756374077290643,0.09048667286625406
7576,0.0,0.0012573333107866467,0.012235669409552952,0.010223510076876996
10830,0.090000003576279,0.09305832587182522,0.09817969135760257,0.08108479547632935
13582,0.0,0.0,0.009259112868958141,0.0
14469,0.0,0.0,0.009077712150641182,0.0
16144,0.0,0.0,0.0070685820076539785,0.0
2232,0.010000000707805,0.009442000566777901,0.014621333018325633,0.08468891677937712
6595,0.0,0.0,0.0,0.015091818172628668
6419,0.0,0.0,0.0070797106093388185,0.0
17067,0.0,0.0,0.01292016681712177,0.0
10711,0.0,0.0,0.0,0.0
3617,0.095733314752579,0.10447463475167754,0.08699882580419177,0.12208758673246706
3844,0.029999986290932,0.03467332551255846,0.03655611677106846,0.030082429461166738
14322,0.029999986290932,0.029905654378235592,0.0427302343119928,0.03545616062030493
5657,0.078900009393692,0.07686800844967359,0.08443127094131536,0.09542774043125263
23942,0.0,0.0,0.025388382257669317,0.0325798129889478
4416,0.024399995803833,0.027575660273432577,0.02688728765347498,0.019761299616993744
14573,0.090000003576279,0.09177266307175165,0.09319705386604576,0.09867491487504892
12282,0.053666666150093,0.06481132894754399,0.06469427644076159,0.06229451120797286
25358,0.0,0.0,0.003337146515413114,0.0
19618,0.0,0.0,0.00894634407188627,0.0
16707,0.0,0.0,0.0020189735267724385,0.0
12701,0.0,0.0,0.002109695493049124,0.0
9564,0.0,0.0,0.0,0.0
15820,0.0,0.0,0.0,0.006876291819560121
19246,0.0,0.0,0.0,0.025376485645567326
5784,0.0,0.0,0.007013217693522977,0.0038119343708732933
3806,0.0,0.0,0.005366942654706108,0.0
16790,0.0,0.0,0.0016383483587905645,0.01600901801611826
21197,0.053800001740456,0.057717986453747774,0.05478362764024575,0.04595536099571079
8149,0.0,8.266666365670999e-05,0.004881608834955087,0.004767582509185464
2561,0.0,0.0,0.006141040910194129,0.002892475678163142
9912,0.070000022649765,0.07163734622299675,0.06115809646858522,0.07864421585351428
2505,0.049999989569187,0.050515656098723376,0.04522105419194339,0.10551681536413898
9409,0.013833332806826,0.018644333882257162,0.026860518954643642,0.0027799399424712212
24529,0.0,0.0,0.0,0.022379546814299045
10829,0.090000003576279,0.09380499184131626,0.09692957552190912,0.10054913903785406
9240,0.0,0.0,0.0022391006083435916,0.014399912688570049
8623,0.0,0.0,0.004707768411588875,0.0
20749,0.0,0.0,0.004279273145305462,0.014360331520998526
2362,0.0,0.0,0.0009760556368588191,0.0
25189,0.089933335781097,0.08899100266397009,0.08174360998486502,0.12825739279645937
4794,0.02000000141561,0.022548997281119122,0.0313708468873512,0.017289208730840888
12636,0.0,0.0,0.0,0.00033224261378478337
23082,0.0,0.0,0.006838910552632804,0.007541016190095673
6206,0.099999979138374,0.10574196353554745,0.0868978657640263,0.1065416880056777
2449,0.099999979138374,0.10278564013540664,0.09987784070078903,0.1219833214721961
17,0.0,0.0,0.0018163882698492562,0.0
1959,0.0,0.0,0.0,0.0
20554,0.040000002831221,0.0402320024371151,0.04311055925662016,0.04149290909659026
22564,0.029999986290932,0.029997652955353588,0.03788825637833898,0.03563588535624834
25476,0.090000003576279,0.08833433605730541,0.08101212613127934,0.09037686634182268
2166,0.099999979138374,0.10248130775988047,0.10446760681839368,0.09991002767558482
25151,0.013166666962206,0.015255667064338762,0.012138294646857839,0.02862930133451108
20907,0.076666653156281,0.0948013150940338,0.08487034725036119,0.07476770743429245
3578,0.070000022649765,0.0852169872075318,0.07239390407159002,0.0845927837497315
4157,0.080000005662441,0.08384633660316468,0.07559555032321513,0.08924339370061979
22134,0.0,0.0,0.0004089202470471398,0.0
23631,0.0,0.0,0.011186621686690545,0.0
3710,0.0,0.0,0.0,0.0
7001,0.0,0.0005619999818736619,0.019305357597442063,0.0
14046,0.0,0.0,0.015363481233130083,0.00836450385653048
11212,0.0,0.0,0.011293711417625418,0.00844791358432223
15026,0.0,0.0,0.0016897001484586505,0.012615760889959693
20586,0.090000003576279,0.0901680026203395,0.08981109373052104,0.07499190882705825
16973,0.0,0.0,0.00011817287983800773,0.005432323579798781
14550,0.090000003576279,0.1037809700518843,0.10169401868091771,0.10828081217597102
8951,0.0,0.0,0.0,0.004661438016488384
6561,0.0,0.0,0.001560303082661918,0.022965297939615714
6390,0.0,0.0,0.006949151187427616,0.02256618443610353
911,0.0,0.0,0.0,0.0
22734,0.0,0.0,0.0,0.0
8285,0.0,0.000139333328115752,0.00980551038909444,0.002675635003126009
12781,0.049999989569187,0.05332531895488496,0.04140025974303613,0.03638750216997971
21733,0.090000003576279,0.08945666901767262,0.07808190897145745,0.06828382991397802
7241,0.0,0.0,0.0008509089116047197,0.012205697604346033
7974,0.040000002831221,0.04268799617886551,0.041095357780993214,0.05125495669392194
23713,0.015000000596046,0.015850999848916962,0.014455054067959161,0.089252861956377
20327,0.090000003576279,0.09021433509886277,0.09968559273858563,0.05826450793489574
10199,0.070000022649765,0.07101767983287577,0.04682741162519216,0.0780952181625238
5483,0.0,0.0,0.0,0.0
11841,0.0,0.0,0.006382569348973244,0.0
24262,0.0,0.0,0.0002525217552956094,0.04142829015493138
8416,0.0,0.0,0.0,0.0
13701,0.091699987649918,0.10063564531505063,0.09619434268428245,0.1018651058908388
8900,0.0,0.0,0.0034862327775918023,0.0
17736,0.079999983310699,0.09285798385739319,0.0935761311464241,0.06805076035910268
20426,0.0,0.0,0.0,0.0
17540,0.0,0.0,0.0,0.0
4282,0.0,0.0,0.0,0.0013136529497738691
6024,0.0,0.0,0.003521904530994713,0.036379674665244666
5183,0.0,0.0,0.0021424656665388064,0.0
20999,0.0,0.0,0.0,0.0
3735,0.0,0.0,0.006598885671508181,0.022068638067582247
18036,0.080266669392586,0.08587966784834865,0.0918793666268996,0.06227480276925007
9958,0.041499994695187,0.047359658516943376,0.06698559148470179,0.021499973247710746
24264,0.0,0.0,0.0,0.04398313407557669
11286,0.0,0.0,0.0,0.0
16326,0.017133327201009,0.027372326073377976,0.02734861845371045,0.02775508868323623
11326,0.011500000953674,0.01677933352999387,0.02325141019615523,0.0076187612892510415
11398,0.099999979138374,0.10141497224569321,0.0947821844866234,0.08280742079598763
22329,0.099999979138374,0.097800983712077,0.09224128923642333,0.1057384244621637
6484,0.098233312368393,0.10788195893168495,0.09840875019749601,0.11395334593001166
16217,0.0,0.0,0.006354388974743774,0.04039406063009693
147,0.090000003576279,0.09037433564662947,0.09882269015667228,0.10592182302687853
21670,0.0,0.0,0.0,0.0
1290,0.090000003576279,0.09591231882572204,0.09477797663255766,0.10156242840269675
22014,0.080000005662441,0.07946133963763706,0.06426242213437933,0.06240221736672641
19112,0.040000002831221,0.040083002634346894,0.022512089252009482,0.02728815840925808
4749,0.090000003576279,0.09759431570768391,0.08027156085175507,0.09095155734950428
6824,0.049999989569187,0.052423986084759164,0.0505467781636148,0.0702580611270211
9043,0.053866676986217,0.06207098918035624,0.04361042270341425,0.06214365124669635
1662,0.0,0.0004016666545067011,0.0071203085776301855,0.04662749055702692
20140,0.0,0.0,0.0,0.0
11008,0.0,0.0,0.0,0.0
16703,0.0,0.0,0.004934336919992399,0.010560780286700433
16961,0.0,0.0,0.0027575779139196732,0.0
996,0.080000005662441,0.09413165390491464,0.07774730884919895,0.10117356448552334
21328,0.0,0.0,0.005659067697499742,0.0
9266,0.0,0.0,0.004963077727717924,0.0017311965780679173
7747,0.0,0.0,0.0,0.004516574380910077
14582,0.080000005662441,0.08218733556568612,0.08489710457159766,0.08845100248802268
1710,0.0,0.0,0.0003321904035565315,0.0
8358,0.0,0.0,0.009787797894807826,0.0
9999,0.040000002831221,0.04449732923880223,0.05003866651644767,0.049140523869483255
11011,0.0,0.0,0.0,0.0
6672,0.0,0.0,0.00893182922568131,0.016441575348087267
6084,0.0,0.0,0.006261571993972093,0.007893682998744322
21891,0.0,0.0,0.0,0.0
16265,0.090000003576279,0.09641565188765533,0.09352033697559298,0.09917070060704386
24169,0.0,0.0,0.0,0.0
19948,0.0,0.0,0.0023743336033795193,0.0
4821,0.02000000141561,0.019891000445931947,0.034541942811990245,0.038241715952719024
12628,0.0,0.0,0.0,0.0
17572,0.0,0.0,0.0,0.013397958139008848
10021,0.0,0.0,0.001703175285543257,0.027113610500605956
9826,0.0,0.0,0.002598904860976081,0.005124081160099381
21150,0.029999986290932,0.03318999042734507,0.01306771573610882,0.0
17185,0.059999972581863,0.06253365356475103,0.06390994108897968,0.018982646655325952
2813,0.0,6.6333336289972e-05,0.010440007243957272,0.01955023822718921
10906,0.0,0.0,0.0,0.008498969000087564
18419,0.0,0.0,0.0,0.009378717837662476
5687,0.017300000414252,0.01657566673122342,0.026440064998494883,0.02784037839418957
7886,0.049066659063101,0.05346232414245585,0.0412512378699747,0.06339039113037565
14066,0.0,0.0,0.0,0.0
15113,0.090000003576279,0.09391265831887718,0.09757778342653639,0.09415662913347805
11456,0.0,0.0,0.0,0.016258630789286632
3023,0.090000003576279,0.10278230488300338,0.09344656382079758,0.11041997947833199
1114,0.0,0.0,0.0,0.0
16485,0.0,0.0,0.0,0.009033639452667719
7793,0.0,0.0,0.0027358319990445357,0.0
17828,0.0,0.0,0.0,0.0124435465484804
11428,0.059999972581863,0.06325698737055052,0.0564022753284929,0.06831790112309605
17536,0.0,0.0,0.0,0.02328727741160147
15798,0.0,0.0,0.0,0.0
19070,0.0,0.0,0.004862312488190856,0.0
8013,0.0,0.0,0.0028451615917725603,0.0
24097,0.048899989575148,0.044731661938130954,0.03863621899366382,0.029223400416913348
2173,0.099999979138374,0.100416978361706,0.09812755412812729,0.13372312934884073
7937,0.090000003576279,0.098198981806636,0.08646792618448235,0.09439429986514053
21968,0.0,0.0,0.0,0.002319374858798573
17854,0.0,0.0,0.0,0.00747852699497592
17837,0.0,0.0,0.0,0.017824993777415477
16631,0.010000000707805,0.012900666450150297,0.014214803511492458,0.016247325024486725
17238,0.0,0.0,0.0,0.0
15769,0.0035999999381602,0.0042109999129752215,0.016298266256041638,0.00735878900397452
13646,0.049999989569187,0.05424398232251394,0.058247399127515254,0.03974776936212482
2635,0.0,0.0,0.003147446226831996,0.0
18159,0.0,0.0,0.0016845246398263236,0.011394333380365163
22751,0.0,0.0,0.009386455610888744,0.0032284893422360184
2221,0.040000002831221,0.04132933367043764,0.03918502914796124,0.022768148588458492
9109,0.089866667985916,0.09886197026818984,0.09465876479771512,0.05966310318333895
19672,0.0,0.0,0.01316754573365625,0.0
14845,0.057033311575651,0.06448099218308925,0.057272554602555925,0.06185058514058678
8769,0.080000005662441,0.08609967023134243,0.07080391489369248,0.13086777649297815
23097,0.0,0.0,0.007242205616134589,0.021900088827321473
16108,0.0,0.0,0.0023865818344082634,0.014257524162278157
20178,0.0,0.0,0.0,0.01670618862295331
9570,0.0,0.0,0.0,0.0008757096533331121
8704,0.0,0.0,0.012488733348159864,0.0
18303,0.099999979138374,0.09984997853636755,0.11116893872314254,0.09266450015757582
3668,0.013866662047803,0.013918665908276909,0.026139879301930125,0.03664347491477743
4977,0.0,0.0,0.0013713089098439935,0.0
25534,0.063899993896484,0.06297798745334145,0.0576219369338285,0.11788009702598184
20350,0.070000022649765,0.06437533287952342,0.07134145324853264,0.06545211192869121
13580,0.0,0.0,0.004775789514753381,0.0
23747,0.076266668736935,0.08112066723406328,0.05544130064636427,0.16291690641024953
19622,0.0,0.0,0.0031410617833607657,0.0
10044,0.0,0.0,0.004360510311615939,0.0
13788,0.0,0.0,0.0,0.010786371197025024
9069,0.087633311748505,0.09392132148146647,0.09450173246581267,0.1096968632804351
1603,0.090000003576279,0.09878897890448607,0.09808168706911341,0.09622961315878426
3502,0.0,0.0,0.0,0.0
3398,0.0,0.0,0.0,0.0
23772,0.066133320331573,0.0745953345298768,0.070801603672416,0.06320955130351308
14146,0.0,0.0,0.0012917762502951402,0.002134356389519032
7107,0.070000022649765,0.07288233883678913,0.05173296265857169,0.07861603574350479
12245,0.090000003576279,0.10230964168906159,0.09877193069371953,0.09609169182114469
1822,0.02000000141561,0.02127733314516667,0.021368149730143948,0.013417130941814681
1336,0.080000005662441,0.0891033272072673,0.07902753815870928,0.10984729270582111
12959,0.0,0.0,0.0005756515102104953,0.008563165975111031
5804,0.0,0.0,0.006985293581303786,0.01171302443206862
4265,0.0,0.0,0.0,0.011300666540872972
9754,0.0,0.0,0.0,0.015281376127592006
5513,0.0,0.0,0.0119752200076218,0.006674080444652508
24382,0.069700017571449,0.06456699203699837,0.07132237396164182,0.046237943806667514
3953,0.029999986290932,0.030200320016593035,0.04147721735868398,0.06051960205569168
16552,0.090000003576279,0.09317666023969656,0.08665201076184142,0.11083106963442407
3463,0.0,0.0,0.0,0.012500619902336252
17964,0.049999989569187,0.05027865566313264,0.03146312023443493,0.043930669593843896
22484,0.0,0.0,0.0,0.0
7547,0.0,0.0,0.002625332627007204,0.009067480441216913
22679,0.0,0.000515999986091626,0.020061683930248042,0.00808211440643175
18672,0.0,0.0,0.0,0.0155271450306253
19893,0.0,0.0,0.008874993777498397,0.012889576611510412
24728,0.0,0.0,0.0,0.0
7204,0.0,0.0,0.0,0.0
11409,0.090000003576279,0.09269532695412629,0.08624109952179176,0.09039517910291112
6950,0.0,0.0,0.0055323525359883274,0.005768543548792804
14299,0.070000022649765,0.07749534130096428,0.07862850036210284,0.07911293592443464
16847,0.090000003576279,0.09511465482413768,0.08691703774279597,0.11059715039168111
16287,0.10079998522997,0.1045076350122679,0.10388340392931311,0.12055069073605157
3780,0.0,0.0,0.0,0.0
7071,0.066866636276245,0.07389599770307533,0.05930981659561824,0.08210032125391237
7247,0.0,0.0,0.003269057014785137,0.011994208599875156
8332,0.0,0.0,0.0,0.02132455819301121
19666,0.0,0.0,0.007526093389117083,0.0
21255,0.0,0.0,0.002791272721777316,0.0
22837,0.0,0.0,0.005038560815823934,0.020721666512041492
9014,0.0,4.7999998787420004e-05,0.008418053754224719,0.0
13559,0.0,0.0,0.006190495903144744,0.0
19902,0.0,0.0,4.199424661815998e-05,0.007192443224033729
12287,0.039399996399879,0.04467666354030384,0.0540969295594978,0.05828964940779974
15067,0.0,9.766666480572701e-05,0.008022802384983152,0.022504019952220344
2240,0.0,0.0,0.000863824155687587,0.0
11626,0.040066670626402,0.04929665740579359,0.0517679272002079,0.047015899386344484
9418,0.010000000707805,0.016198998140170964,0.02035447713345301,0.01136570359408079
11994,0.080000005662441,0.08068267136812196,0.08167968472689752,0.09161372910436677
18709,0.0,0.0,0.00744750677702849,0.008680339226803502
24392,0.047766659408808,0.043158331029117265,0.04705179606338955,0.016265644567614534
15888,0.0,0.0,0.0,0.02583126120295226
17552,0.0,0.0,0.0,0.018418918665539186
3974,-0.0001999999803956,0.0,0.0,0.0
9124,0.036133319139481,0.0419566637898485,0.04468918005930572,0.020278823286773162
17428,0.097566649317741,0.10003931194543879,0.10596946281075753,0.10934155766790127
16826,0.070133350789547,0.07712767162670704,0.06617884774589416,0.08342092217080527
7539,0.0,0.0,0.0,0.0
447,0.090000003576279,0.10210697568953074,0.11062406684959841,0.11255615458669282
3589,0.08556666970253,0.09354632385075105,0.08347955269115331,0.10183498596460921
943,0.0,0.0,0.0,0.0
15750,0.038233328610659,0.039165996108204176,0.04169759392607725,0.05200794794396163
21742,0.092199988663197,0.09058466784656062,0.08385190073762411,0.08144943154177348
4704,0.022199997678399,0.02217366548255062,0.028046114472470685,0.015806686296170935
8425,0.0,0.0,0.0,0.0
25303,0.0,0.0,0.0,0.0
18481,0.0,0.0,0.003380166802207152,0.0
12235,0.090000003576279,0.0966853172332052,0.0933617527497253,0.09849922508349479
20061,0.070000022649765,0.06964768569153318,0.08183913573721552,0.06043096622553662
5163,0.0,0.0,0.0,0.0
8703,0.0,0.0,0.0011861497067196525,0.0
18385,0.0,0.0,0.0,0.027311239536459142
16796,0.0043666665442288,0.001949999908611067,0.010595366683656293,0.001492106028036344
17244,0.0,0.0,0.0,0.0007354976341113484
11107,0.099933311343193,0.09989464394748275,0.09972706385242908,0.09104480564297773
10158,0.0,0.0,0.0,0.0
15829,0.0,0.0,0.0009973004305077748,0.027906075023552857
1113,0.0,0.0,0.0,0.0
1644,0.040000002831221,0.04129933418706082,0.02793053311626975,0.0711369554138756
550,0.0,0.0,0.0,0.0
6405,0.0,0.0,0.003841784923886815,0.015764568110101462
5227,0.0,0.0,0.00779967459841685,0.0005283021177739378
8797,0.099999979138374,0.10533796638250328,0.09119488809526338,0.12380123384816727
24178,0.0,0.0,0.0018222653349451723,0.0004142057974347302
3643,0.042466659098864,0.03789332843571906,0.03940691223989684,0.041225481561528665
520,0.0,0.0,0.007541378772290386,0.004797681072645721
15595,0.0,0.0,0.002819668920990115,0.0
10923,0.0,0.0,0.014607240773935992,0.007191087887320646
3455,0.0,0.0,0.0069302561164706344,0.025861593070937994
19565,0.0,0.0,0.005038697382145407,0.009011081611318195
7985,0.015333333984017,0.023837329354137203,0.02657292523554805,0.002010650526449387
13632,0.02000000141561,0.020175001099705422,0.01758245292861932,0.009799616920904197
2772,0.080000005662441,0.08491200260817999,0.08521697690422653,0.11706820741379204
20113,0.0,0.0,0.0,0.0
2647,0.0,0.0,0.006843726120985105,0.0
13661,0.080000005662441,0.0831436698883772,0.08212206851107934,0.06516359442155245
401,0.059999972581863,0.06909498393535601,0.05160257848514266,0.07670487218031846
8622,0.0,0.0,0.00824455865860746,0.0
6316,0.0,0.0,0.0027134717867311475,0.01705293445878414
7706,0.0068666664883494,0.006218999922202734,0.01729194494261682,0.0
24004,0.0084666665643454,0.009220000579953109,0.008965466126138744,0.02177583602345784
438,0.090000003576279,0.0914466631536683,0.100738687072701,0.10350420033417723
6285,0.0,0.0,0.0,0.013388474667115291
25460,0.060066640377045,0.06485199786722662,0.050324999893971045,0.06634212492514407
13415,0.092133328318596,0.09874298177659503,0.1056669001801272,0.11742581160484672
13463,0.018300000578165,0.01949466793797896,0.02552293035221659,0.019924935334399263
21371,0.0,0.0,0.0,0.006912745403726495
23140,0.029999986290932,0.029745320379734323,0.027932750941884577,0.07619766472138106
22011,0.079066671431065,0.07461701318621632,0.07102236367305764,0.09623666001090875
18996,0.0,0.0,0.0032559502309444377,0.015941456508387686
21652,0.0,0.0,0.0,0.014570758870949108
19524,0.0,0.0,0.0,0.0
6705,0.0,6.000000139466001e-06,0.0,0.007177954946964993
4580,0.0,0.0,0.0,0.0
13229,0.0,0.0,0.007465661664069756,0.015078693824630063
15505,0.0,0.0,0.0007843311715025059,0.0003893603730955042
7721,0.0,0.0,0.0013618284338453024,0.0
681,0.046533323824406,0.050481990799307735,0.03602123260862472,0.05912434409829309
20887,0.047766663134098,0.052507323473692046,0.04475166368524369,0.02665512405323195
5284,0.029999986290932,0.033198324069380836,0.032278503602927444,0.0
8214,0.088133335113525,0.09464198715984823,0.0982958670306236,0.10732617241838177
1530,0.010000000707805,0.0096683339122682,0.02103448973195171,0.00017897515217807358
22505,0.0,0.0,0.00678101312306173,0.011538157781315339
4206,0.090000003576279,0.09406732566654682,0.10151774752395643,0.12222594599469921
14934,0.0,0.0,0.0033504031517503363,0.0
18727,0.0,0.0,0.0015311965856002474,0.019797121625215686
22278,0.031466655433178,0.034674993660301,0.03860526959904004,0.03765018565423833
5963,0.049933321774006,0.05053865607827899,0.044409438388262,0.05959218717059883
3725,0.0,0.0,0.0017218529936469662,0.013263645986933026
20343,0.03773333132267,0.0722016751021147,0.0793522465551742,0.07619125227305273
20639,0.062799990177155,0.06431299435595661,0.06737142062930862,0.06877315518918387
10274,0.069866687059402,0.07135334797203537,0.06718651433127559,0.08817829707566455
4730,0.070000022649765,0.08561898708343492,0.0720229847496841,0.05828223212602385
11191,0.0,0.0,0.0,0.0057879167493099515
22678,0.0050999997183681,0.0079080004664137,0.019704227550344455,0.0126503482818498
15002,0.0,0.0,0.0026236582946988496,0.0
13123,0.098799988627434,0.10223430827259966,0.0949413680739361,0.09444895866602282
15241,0.0,0.0,0.010744264778697887,0.0168337099626385
22282,0.040000002831221,0.041215334348380865,0.05183514261341299,0.049560025365364024
5514,0.0,0.0,0.011235684127084922,0.011706141007528925
538,0.0,0.0,0.0,0.017630997022858474
1288,0.090000003576279,0.093543991968036,0.09754489710380826,0.10082026922874782
459,0.090000003576279,0.09666697748005346,0.10095308445707946,0.09951278236074707
10157,0.0,0.0,0.0,0.0
14980,0.0,0.0,0.0,0.0
1743,0.0,0.0,0.002819224342350657,0.0
5070,0.029999986290932,0.029351988881826475,0.041749441022434663,0.0325725118269386
20158,0.0,0.0,0.00461677183395498,0.003976471613615862
20552,0.040000002831221,0.039520335085690333,0.03919181214071493,0.035322058292310776
23067,0.0,0.0,0.009352462880263757,0.0
4068,0.0,0.0,0.0,0.0
17996,0.088633321225643,0.09405364975333223,0.10187694812762854,0.11345728497390611
1684,0.0,0.0,0.0,0.0
8049,0.0,0.0,0.0,0.023494840457325805
8714,0.0,0.0,0.0050304240869537,0.0
10042,0.0,0.0,0.0,0.010203538423572522
15604,0.0,0.0,0.0,0.01321742549794841
3739,0.0,0.0,0.007930071205652534,0.02507987331266065
15953,0.059499971568584,0.05943164024502012,0.05723167625609721,0.06489761512459985
22645,0.080000005662441,0.07851267321035259,0.0740720639934786,0.06390703888781729
6252,0.047799989581108,0.057390987388789505,0.0466061284397174,0.07096141560716024
1201,0.0,0.0,0.0,0.0
22173,0.0,0.0,0.0,0.0004897353503356405
6138,0.0003999999316874,0.005283333358820527,0.02147118826388611,0.0
12777,0.040000002831221,0.04624866310507053,0.03467764390022926,0.03150450874075389
8688,0.0,0.0,0.0034307571164565176,0.0
11297,0.0,0.0,0.0,0.0
1598,0.090000003576279,0.10300830461084821,0.10094758682943955,0.09180393876142107
15532,0.0,0.0,0.005799324787316096,0.013413116973544026
20867,0.090000003576279,0.08216733857989313,0.07404569125106458,0.07036311963252645
17507,0.0,0.0,0.007307736975997348,0.0
12247,0.091933317482471,0.09941498011350618,0.09395924047095411,0.08924586549763885
7139,0.0,0.0,0.0008718758755195677,0.014227707361403608
20346,0.070000022649765,0.07144168324768539,0.0781115822585397,0.056187047785833
24804,0.0,0.0,0.0,0.0
12622,0.0,0.0,0.0,0.0
19612,0.0,0.0,0.006921362677078158,0.0
9278,0.0,0.0,0.00205991136736966,0.0
14548,0.090000003576279,0.09980997969706847,0.10106312627408959,0.10547571959062235
22974,0.0,0.0,0.003517560184982116,0.0
12518,0.090000003576279,0.0922619944065811,0.07757837125958572,0.07751229717528035
21530,0.0,2.9333336278796e-05,0.01387381511912572,0.0
24730,0.0,0.0,0.0,0.0
18893,0.090000003576279,0.09053800135850917,0.09753676825223773,0.05892228804642835
25307,0.0,0.0,0.0,0.0
22725,0.0,0.0,0.0,0.0
2619,0.0,0.0,0.0009982182682287122,0.0
8316,0.0,0.0,0.0013990411515720225,0.0
221,0.0,0.0,0.023630847560059676,0.0
5732,0.0,0.0,0.003971455610139396,0.027009997168653432
17567,0.0,0.0,0.0,0.009421612934344237
21370,0.0,0.0,0.0,0.008661962628066566
25496,0.099999979138374,0.09967664621770375,0.0852875911617626,0.14215433202372146
