pred,true
[0.14631191],[0.11603335]
[0.90320194],[0.32566667]
[1.5909321],[0.53033334]
[2.423425],[1.0467668]
[3.506545],[2.1108003]
[4.531063],[3.1073334]
[5.4625745],[4.2029]
[6.2583838],[5.312667]
[7.2465167],[6.403733]
[7.980203],[7.4938]
[8.933891],[8.579967]
[10.005005],[9.580966]
[11.084741],[10.501467]
[11.9573],[11.291166]
[12.827398],[11.991234]
[13.612359],[12.6235]
[14.361561],[13.2162]
[14.9271345],[13.805833]
[15.370258],[14.290434]
[15.777727],[14.730668]
[16.062727],[15.1556]
[16.170444],[15.354933]
[16.285011],[15.5524]
[16.337048],[15.644133]
[16.319624],[15.825432]
[16.29146],[15.920733]
[16.248604],[15.8586]
[16.103697],[15.9612665]
[16.000757],[15.786366]
[15.728323],[15.4879]
[15.421863],[15.210633]
[15.039801],[14.949266]
[14.7262745],[14.816801]
[14.388844],[14.146334]
[13.831427],[13.650132]
[13.3239],[13.2894335]
[12.742961],[12.819766]
[12.129267],[12.048766]
[11.307958],[11.3468]
[10.532685],[10.589667]
[9.672247],[9.806334]
[8.80063],[8.778934]
[7.914086],[7.782867]
[7.075366],[6.7762666]
[6.265],[5.239]
[4.9700985],[4.7563334]
[4.05947],[2.6910002]
[2.4884317],[1.3990666]
[1.0415689],[0.8232667]
[0.3010082],[0.4684667]
[0.16679645],[0.20273331]
[0.16402432],[0.13359997]
[0.21769792],[0.02213333]
[0.24499512],[-6.666667e-05]
[0.93703735],[0.00533333]
[1.539654],[0.22096665]
[1.7432252],[0.52043337]
[2.1240828],[0.83963335]
[2.5931218],[1.3346]
[3.23721],[2.1427333]
[4.007901],[3.0187664]
[4.987533],[4.0181336]
[5.929864],[5.0709333]
[6.9156604],[6.1287665]
[7.6495585],[7.1984]
[8.599146],[8.1996]
[9.553232],[9.1833]
[10.605715],[10.106199]
[11.404865],[10.8921]
[12.318197],[11.629033]
[13.114772],[12.321633]
[13.856987],[12.927266]
[14.448873],[13.4249325]
[14.930619],[13.978367]
[15.449634],[14.450733]
[15.774788],[14.845133]
[15.991705],[15.192667]
[16.127153],[15.636499]
[16.206535],[16.595835]
[16.192049],[8.246399]
[13.137201],[17.187035]
[15.4327345],[17.832699]
[15.474429],[10.640933]
[12.534261],[5.0157332]
[8.101992],[10.0401325]
[8.544898],[15.968198]
[13.772589],[11.205699]
[9.826139],[10.648]
[9.987492],[4.3017]
[6.43723],[3.2544334]
[4.3317986],[3.3122666]
[2.9041476],[3.3046336]
[2.343572],[4.8806667]
[2.6836426],[5.7539334]
[3.5217297],[8.402634]
[5.873482],[8.130601]
[5.9026284],[9.6202]
[7.144298],[4.2172666]
[4.860727],[3.8943]
[3.1938255],[3.1143665]
[2.2048008],[2.5156333]
[1.3994526],[4.286967]
[2.4868963],[2.9465666]
[2.5149364],[1.6014665]
[1.4608928],[0.7618333]
[0.7950187],[0.3808667]
[0.519667],[0.15416664]
[0.5110704],[0.02866666]
[0.49564734],[0.12046665]
[1.2041845],[0.37226668]
[1.8946525],[0.5915333]
[2.5871422],[1.0804]
[3.610184],[2.0332665]
[4.3817916],[2.986]
[5.2568774],[4.0464]
[6.0392623],[5.1423335]
[7.027781],[6.2630334]
[7.7872186],[7.3723664]
[8.739031],[8.4381]
[9.782677],[9.45]
[10.863553],[10.385533]
[11.72829],[11.2428665]
[12.619112],[12.032733]
[13.483331],[12.747273]
[14.231779],[13.432599]
[14.856846],[14.1158]
[15.332109],[14.589567]
[15.7145815],[15.050867]
[15.980945],[15.420899]
[16.126541],[15.760833]
[16.261726],[15.923799]
[16.317263],[16.163935]
[16.32776],[16.223167]
[16.309303],[16.353533]
[16.295795],[16.265533]
[16.231215],[16.096567]
[16.109596],[16.073065]
[15.853696],[15.906301]
[15.534963],[15.615399]
[15.114446],[15.243502]
[14.689614],[14.855832]
[14.281387],[14.330034]
[13.724343],[13.788533]
[13.120855],[11.9792]
[11.470353],[12.5805]
[11.5351515],[11.7165]
[10.506107],[10.768233]
[9.6965275],[9.516167]
[8.488237],[8.5189]
[7.56514],[7.1846666]
[6.5650516],[6.245267]
[5.7660327],[5.0717998]
[4.8156567],[4.0835]
[3.753164],[3.0696335]
[2.7045815],[2.4647667]
[1.8299551],[2.0272667]
[1.1876986],[1.3945999]
[0.6984965],[0.87219995]
[0.41991827],[0.4443667]
[0.27538812],[0.20313333]
[0.22375745],[0.05413333]
[0.20642489],[-6.666667e-05]
[0.86384296],[0.33580002]
[1.432801],[0.6237334]
[1.7507093],[0.9628001]
[2.1510289],[1.0611334]
[2.2668924],[1.9537332]
[2.7010686],[2.2413335]
[3.0569117],[1.8088667]
[2.9831927],[2.4861333]
[3.1245697],[4.1148]
[4.3381567],[8.742467]
[8.965406],[10.623533]
[9.942703],[11.476067]
[11.238829],[10.2628]
[10.990036],[12.6504]
[13.335392],[13.338265]
[13.781041],[12.4206]
[12.808662],[13.535734]
[14.685278],[14.559532]
[14.499092],[11.1096]
[11.896746],[12.777733]
[12.343878],[14.382366]
[14.081303],[16.306234]
[15.943627],[16.678967]
[16.066238],[16.454332]
[16.20016],[15.6364]
[15.5550995],[10.6545]
[12.11777],[11.673734]
[11.244312],[16.569134]
[15.570719],[16.045269]
[15.149065],[15.746232]
[15.649155],[15.4284]
[15.433367],[15.233066]
[15.0964985],[12.828835]
[13.114076],[11.298533]
[11.465006],[13.8598]
[12.701106],[14.2300005]
[12.068486],[12.389234]
[12.092897],[10.139066]
[10.314787],[8.294065]
[8.225922],[8.2946005]
[7.2681794],[5.4580336]
[5.4039454],[3.7391002]
[3.7667067],[2.9747667]
[2.6291032],[2.933]
[1.7901394],[3.4823332]
[1.5345638],[3.7868998]
[1.9369082],[3.4468665]
[2.328178],[2.3768668]
[2.0714288],[1.3177333]
[1.2651967],[1.0502]
[0.72455525],[0.6151]
[0.30512378],[0.17479996]
[0.1949422],[0.00013333]
[0.19155803],[0.0068]
[0.79470325],[0.07976665]
[1.3101903],[0.06326665]
[1.6129174],[0.21466665]
[1.7682265],[0.46803334]
[1.8519957],[0.75666666]
[1.9608525],[0.7399333]
[1.9975848],[1.1678667]
[2.1583898],[2.1308]
[2.6737568],[3.2976332]
[3.6016824],[3.122567]
[3.7294974],[3.9447668]
[4.281221],[3.109534]
[3.9486022],[3.8591337]
[3.9930992],[7.7903]
[6.336958],[8.346]
[7.1306186],[6.182367]
[6.4751973],[5.742967]
[6.0952086],[7.4664993]
[6.604282],[8.677667]
[7.445618],[7.5712333]
[7.0070558],[9.505567]
[7.7834105],[14.697666]
[12.781221],[9.651833]
[9.037119],[11.600766]
[11.042508],[15.667134]
[14.031207],[15.741265]
[14.44148],[16.2692]
[15.943357],[15.801933]
[15.597958],[15.088334]
[15.379373],[9.735733]
[11.942684],[15.5132675]
[14.477047],[15.534932]
[14.868193],[14.849133]
[14.995055],[14.399134]
[14.824575],[13.810333]
[14.438945],[13.4132]
[13.9493265],[12.826401]
[13.31482],[12.103067]
[12.382844],[11.357734]
[11.475837],[10.531533]
[10.518679],[9.634534]
[9.413562],[8.6394005]
[8.352338],[7.6120663]
[7.3428407],[6.5392]
[6.3998904],[5.4544]
[5.304894],[4.3599334]
[4.2503495],[3.3012667]
[3.2460635],[2.3321333]
[2.2608669],[1.4342667]
[1.324717],[0.7863334]
[0.7164943],[0.44953334]
[0.48669115],[0.27599996]
[0.53803337],[0.10806665]
[0.552899],[0.0004]
[0.324229],[0.11263333]
[1.0611538],[0.2756333]
[1.7557929],[0.38483334]
[2.6727011],[0.83030003]
[3.7835343],[2.0570335]
[4.843475],[3.1675]
[5.8560243],[4.3426666]
[6.784398],[5.5285335]
[7.796852],[6.7075667]
[8.634567],[7.846767]
[9.644674],[8.959032]
[10.869892],[10.036267]
[12.036596],[11.001966]
[13.039661],[11.893967]
[13.939949],[12.7494335]
[14.679706],[13.4333]
[15.3390255],[14.086433]
[15.900883],[14.695702]
[16.286722],[15.236767]
[16.57983],[15.682134]
[16.763878],[16.160866]
[16.842552],[16.367933]
[16.901485],[16.6757]
[16.939577],[16.993834]
[16.968338],[17.055399]
[16.931614],[17.206734]
[16.932028],[17.156233]
[16.882406],[17.029766]
[16.773443],[16.888666]
[16.550243],[16.6149]
[16.326479],[16.262733]
[16.044088],[15.958366]
[15.797315],[15.662934]
[15.424375],[15.168634]
[15.048377],[14.706866]
[14.650707],[14.171066]
[14.164499],[13.427601]
[13.539663],[12.714234]
[12.618615],[11.956667]
[11.8105135],[11.101067]
[10.904341],[10.215867]
[9.805981],[9.240967]
[8.787122],[8.139167]
[7.775292],[7.110533]
[6.8836036],[5.861533]
[5.7495756],[4.6793]
[4.6882567],[3.5014336]
[3.613012],[2.4422]
[2.538112],[1.3500668]
[1.3692421],[0.68593335]
[0.62153566],[0.28956667]
[0.20331901],[0.21590002]
[0.12258911],[0.09659998]
[0.11415097],[0.00226667]
[0.15845382],[-0.00013333]
[0.976045],[0.08453333]
[1.4797428],[0.23020001]
[1.849601],[0.34919995]
[2.7735355],[0.77853334]
[3.679044],[1.9995999]
[4.6891737],[3.0955334]
[5.75726],[4.2573333]
[6.6904435],[5.422867]
[7.620906],[6.5761995]
[8.431908],[7.6909337]
[9.452613],[8.776466]
[10.632664],[9.794333]
[11.752148],[10.729733]
[12.6996975],[11.586866]
[13.60572],[12.364]
[14.326183],[13.056732]
[14.998112],[13.660601]
[15.618002],[14.279734]
[16.026031],[14.739934]
[16.350994],[15.230466]
[16.556784],[15.568133]
[16.645338],[15.912233]
[16.726305],[16.195168]
[16.78641],[16.514433]
[16.825565],[16.603165]
[16.788052],[16.671999]
[16.790524],[16.798834]
[16.745623],[16.705002]
[16.641407],[16.519966]
[16.417082],[16.403368]
[16.161642],[16.131634]
[15.886866],[15.735766]
[15.587037],[15.169534]
[15.109093],[14.876966]
[14.6369705],[14.247398]
[14.184078],[13.7246]
[13.587314],[13.2282]
[12.992943],[12.495934]
[12.148085],[11.7444]
[11.323989],[10.9432]
[10.460133],[9.981133]
[9.403942],[8.964933]
[8.40155],[7.9395328]
[7.512513],[6.842333]
[6.558381],[5.720333]
[5.4806585],[4.5633335]
[4.4376245],[3.4522]
[3.403919],[2.3783998]
[2.337281],[1.4237999]
[1.3256325],[0.6878667]
[0.5888337],[0.3588]
[0.24834815],[0.1866]
[0.12587526],[0.04879999]
[0.09804824],[-0.00013333]
[0.82754123],[0.0712]
[1.3982507],[0.258]
[1.7286637],[0.3657333]
[2.5894935],[0.80793333]
[3.4764674],[1.9779665]
[4.463932],[3.0654]
[5.5312276],[4.233333]
[6.4964767],[5.4209666]
[7.444481],[6.5976005]
[8.270487],[7.7752333]
[9.323095],[8.946]
[10.465343],[9.731999]
[11.24226],[11.279999]
[12.545881],[12.053767]
[13.264559],[13.2359]
[14.144089],[14.044834]
[14.652208],[14.859366]
[14.986708],[13.3838005]
[14.205088],[11.652067]
[13.129371],[16.398867]
[15.259262],[14.706667]
[13.98055],[16.5402]
[15.238056],[9.909901]
[11.699925],[14.635334]
[13.7058525],[14.236833]
[12.308067],[13.6796]
[12.580755],[17.113531]
[14.7454605],[13.0449]
[12.592478],[10.008433]
[10.760962],[14.857932]
[13.451073],[17.464767]
[14.528798],[16.639233]
[15.44944],[15.709233]
[15.378989],[15.250067]
[15.2013645],[14.846933]
[14.830162],[14.058034]
[14.205634],[13.062867]
[13.136005],[11.855733]
[11.490382],[11.770199]
[10.822106],[11.331367]
[10.177612],[5.287033]
[6.52545],[3.2648003]
[4.1624126],[3.510533]
[2.70762],[2.8189998]
[2.0484736],[2.7061667]
[1.6210036],[3.2557]
[1.8988761],[2.2931333]
[1.6988915],[1.6271]
[1.358909],[1.5262334]
[1.1680269],[1.0791]
[1.0019689],[0.6567667]
[0.8693029],[0.4203667]
[0.7017559],[0.18733332]
[0.42576808],[0.01783333]
[0.25751305],[0.10346667]
[0.9909549],[0.26346663]
[1.6457288],[0.45240003]
[2.3283477],[0.9621333]
[3.3463953],[1.9326665]
[4.1754036],[3.2559998]
[5.441713],[4.2944665]
[6.3657923],[5.2182]
[7.183644],[6.2522664]
[7.8533864],[7.331333]
[8.776043],[8.3926]
[9.809417],[9.4402]
[10.8727665],[10.343132]
[11.761387],[11.143067]
[12.653414],[11.9208]
[13.390422],[12.67]
[14.151359],[13.409999]
[14.858009],[13.978134]
[15.335459],[14.463866]
[15.732866],[14.886465]
[16.005096],[15.300266]
[16.1519],[15.609566]
[16.245403],[15.845633]
[16.305552],[16.0266]
[16.344803],[16.172234]
[16.320704],[16.296497]
[16.324343],[16.261065]
[16.268385],[16.193033]
[16.17026],[16.001133]
[15.952773],[15.814734]
[15.637734],[15.920435]
[15.242876],[15.3689995]
[14.456833],[14.564933]
[13.483999],[15.565133]
[13.454439],[13.414667]
[11.5050535],[12.6939335]
[10.606932],[7.9906664]
[7.3751183],[10.975867]
[8.080304],[11.233]
[8.804485],[4.8867335]
[5.9040074],[5.0174]
[4.4110036],[3.8188665]
[3.2589636],[3.7759337]
[2.5217295],[4.516267]
[2.4710877],[4.9020667]
[2.7653778],[3.324]
[2.2509158],[2.4074]
[1.4697512],[0.20199996]
[0.8518956],[1.0636]
[0.45416373],[1.0553334]
[0.3211077],[0.7858667]
[0.2805335],[0.39106667]
[0.25473478],[0.10759997]
[0.21893844],[0.00046667]
[0.25802323],[0.09326666]
[0.9783565],[0.24253333]
[1.5632279],[0.3955]
[1.9733372],[0.8947333]
[2.9464092],[2.2242332]
[4.173401],[3.7553668]
[5.636813],[3.9777002]
[5.4881787],[4.165]
[5.4966216],[4.8964667]
[5.873447],[5.7868996]
[6.4177713],[5.7591]
[6.9259477],[8.923767]
[10.364426],[10.0271]
[10.774694],[10.6333]
[12.003631],[11.1091]
[12.521096],[11.875367]
[13.430458],[12.9061]
[14.26942],[13.543332]
[14.874025],[14.058801]
[15.408112],[14.591134]
[15.745503],[15.1707325]
[15.932936],[15.673233]
[15.965124],[15.683534]
[15.830869],[15.5177]
[15.659372],[16.4178]
[15.906988],[14.9607]
[15.342667],[13.784899]
[14.447265],[14.273633]
[14.070747],[10.4647665]
[11.146687],[9.973201]
[9.544181],[13.201099]
[11.62476],[13.725166]
[11.655203],[14.121166]
[12.044746],[14.482202]
[12.284654],[11.045467]
[9.908962],[6.936434]
[7.3288293],[9.573466]
[7.51405],[13.5523]
[11.414255],[12.227667]
[10.230131],[7.0576997]
[7.4839835],[4.495867]
[5.3689594],[3.393133]
[3.4216924],[2.949233]
[2.2927415],[2.7831662]
[1.5702926],[2.7399998]
[1.2996954],[5.1712]
[2.713332],[2.7975]
[2.2266028],[1.5597333]
[1.2516228],[1.0781333]
[0.660619],[0.6052667]
[0.457075],[0.4815334]
[0.52008724],[0.33706668]
[0.62203574],[0.11269998]
[0.59575284],[0.0084]
[0.5369954],[0.0386]
[1.2221373],[0.26259997]
[1.7836754],[0.49630007]
[2.4860218],[1.0756]
[3.3988507],[2.5625668]
[4.439278],[3.5057666]
[5.394125],[3.826533]
[5.9891744],[4.7677]
[6.679771],[5.7683334]
[7.2708297],[6.7189665]
[8.075882],[7.7063003]
[9.049194],[8.637633]
[10.023814],[9.485534]
[10.822397],[10.3243]
[11.716357],[11.0223]
[12.431772],[11.792199]
[13.281122],[12.467101]
[13.982676],[12.940534]
[14.51531],[13.4777]
[14.987701],[14.003599]
[15.369849],[14.415799]
[15.572685],[14.8325]
[15.706283],[15.1684]
[15.83177],[15.6332655]
[15.8715725],[14.1939335]
[15.165598],[16.5163]
[15.826104],[16.4979]
[15.7730255],[17.058567]
[15.732252],[17.019365]
[15.640673],[16.790033]
[15.3253975],[13.107867]
[13.465354],[4.5654664]
[8.165594],[3.8808334]
[4.958754],[3.4341667]
[2.808779],[2.978533]
[2.1167471],[2.2398667]
[1.4851278],[2.2348335]
[1.2576208],[2.0493665]
[1.1716452],[1.9599998]
[1.0860369],[1.7367]
[0.9722718],[2.0388]
[0.93184924],[2.3885999]
[0.97858775],[1.9427]
[0.89196754],[1.2052]
[0.68567264],[1.1523333]
[0.56490594],[0.78053343]
[0.4694694],[0.83813345]
[0.5567864],[0.74120003]
[0.5388619],[0.5779]
[0.43911406],[0.51766676]
[0.4446424],[0.35959998]
[0.45093128],[0.13509999]
[0.44606042],[0.0047]
[0.4812182],[0.04316667]
[1.1970139],[0.2338]
[1.7001493],[0.4530334]
[2.2620077],[0.86153346]
[3.063413],[1.7460666]
[3.8531334],[2.6642334]
[4.6990476],[3.6463335]
[5.567968],[4.554333]
[6.3610835],[5.7422004]
[7.2169175],[6.799666]
[8.037346],[7.8124666]
[9.003602],[8.7737665]
[10.047348],[9.737366]
[10.9564705],[10.586801]
[11.811361],[11.331434]
[12.59879],[12.095533]
[13.367142],[12.725668]
[14.076402],[13.470567]
[14.65473],[13.5821]
[14.847485],[14.664134]
[15.429165],[14.4313]
[15.34158],[14.667367]
[15.298298],[15.457734]
[15.554292],[15.839466]
[15.679461],[15.512099]
[15.6634245],[16.436266]
[15.976425],[14.587234]
[15.233141],[14.478901]
[14.847082],[15.669134]
[15.060596],[15.587967]
[14.945885],[15.314633]
[14.877202],[14.9633665]
[14.382755],[14.677934]
[13.976446],[14.2123995]
[13.288929],[12.287266]
[11.7156725],[10.1407995]
[9.341641],[8.623633]
[7.4011707],[6.8136334]
[5.980928],[11.6214]
[9.492169],[10.658867]
[8.532782],[9.4826]
[8.453156],[8.32]
[7.5468717],[6.321166]
[6.127637],[6.2416997]
[5.542133],[5.428166]
[4.731437],[3.7593005]
[3.3862112],[3.4053333]
[2.7741597],[2.3887]
[1.9626871],[1.5380001]
[1.1822792],[0.90646666]
[0.7682609],[0.49723342]
[0.4978688],[0.2775666]
[0.3170239],[0.10253332]
[0.24524659],[0.00433333]
[0.2718185],[0.03093333]
[1.0204835],[0.38603336]
[1.6002976],[0.75226665]
[2.1608489],[1.1870999]
[2.8738325],[1.7629668]
[3.3705168],[2.3919]
[3.8952537],[3.1245003]
[4.529205],[4.1176667]
[5.4475007],[4.8185334]
[6.0484185],[5.8053336]
[6.9032035],[6.7500663]
[7.739073],[7.599666]
[8.759672],[8.520901]
[9.51478],[9.236367]
[10.225117],[9.8737]
[10.890245],[10.6805]
[11.646473],[11.583767]
[12.444765],[12.185432]
[13.087661],[12.963634]
[13.819212],[13.438932]
[14.262319],[13.673533]
[14.466429],[14.108167]
[14.654608],[14.446]
[14.858789],[14.522866]
[14.910318],[14.833866]
[14.978882],[15.049132]
[15.039909],[15.030767]
[14.980043],[15.050433]
[14.951092],[14.782534]
[14.712575],[14.6531]
[14.370513],[14.514533]
[14.011545],[14.271734]
[13.5770855],[13.9306]
[13.051558],[13.1244]
[12.485718],[12.887233]
[12.09961],[12.593933]
[11.610071],[11.501467]
[10.792488],[10.818566]
[10.068615],[10.179999]
[9.312877],[9.271801]
[8.615454],[8.394567]
[7.757067],[7.611]
[7.005057],[6.5963335]
[6.180874],[5.830133]
[5.396504],[4.8220997]
[4.3722053],[3.9316335]
[3.4228423],[3.0848334]
[2.619204],[2.2356665]
[1.8271434],[1.5560666]
[1.1572968],[1.0436]
[0.7781852],[0.6509]
[0.5748707],[0.38446668]
[0.47416726],[0.13379997]
[0.41546115],[0.00736667]
[0.4184926],[0.04173333]
[1.17368],[0.39366668]
[1.761889],[0.66413337]
[2.3343585],[1.0472]
[3.05566],[1.7633333]
[3.702453],[2.5870667]
[4.408802],[3.5105336]
[5.238835],[4.4736]
[6.09451],[5.4791336]
[6.8522115],[6.4632]
[7.686359],[7.451534]
[8.59845],[8.411867]
[9.696067],[9.324201]
[10.486425],[10.160133]
[11.328118],[10.8863325]
[12.1258],[11.597334]
[12.8605385],[12.370133]
[13.6326275],[13.076134]
[14.291523],[13.793667]
[14.878029],[14.0932]
[15.2591915],[14.524733]
[15.493538],[15.008334]
[15.660703],[15.174933]
[15.749243],[15.588799]
[15.885925],[15.739]
[15.88802],[15.691733]
[15.901489],[15.9604]
[15.953472],[15.664201]
[15.779558],[15.596667]
[15.583734],[15.238999]
[15.273912],[15.115334]
[14.873565],[14.771314]
[14.287063],[14.4272995]
[13.800283],[14.155499]
[13.298901],[13.665234]
[12.726399],[13.1055]
[12.2345915],[11.524]
[10.813444],[11.475333]
[10.515437],[11.310634]
[9.878224],[9.038134]
[8.359921],[9.305233]
[8.355024],[8.334701]
[7.452605],[7.4661665]
[6.8093486],[6.1372]
[5.772568],[4.3596997]
[4.1951303],[4.2077003]
[3.3921192],[3.5520332]
[2.803158],[2.6263332]
[2.0604095],[1.7463666]
[1.282008],[1.0777334]
[0.72254145],[0.6161]
[0.4365256],[0.354]
[0.2974452],[0.14796665]
[0.2540461],[0.0122]
[0.28940004],[0.01143333]
[1.0234938],[0.3593]
[1.5725998],[0.65203327]
[2.0609071],[1.1414]
[2.8840668],[1.8499]
[3.5506332],[2.5437334]
[4.226761],[3.4135334]
[5.011184],[4.385033]
[5.9314547],[5.4196663]
[6.7007184],[6.4094663]
[7.557631],[7.4138665]
[8.445348],[8.393933]
[9.518138],[9.335667]
[10.349765],[10.236933]
[11.27963],[11.050867]
[12.11068],[11.842333]
[12.877068],[12.527933]
[13.616018],[13.116334]
[14.211614],[13.688734]
[14.724379],[14.189333]
[15.116253],[14.709665]
[15.433371],[14.958066]
[15.568778],[15.089334]
[15.691795],[15.292733]
[15.731986],[15.400266]
[15.735655],[15.375834]
[15.655271],[15.412032]
[15.599895],[15.554534]
[15.565805],[15.526464]
[15.3539295],[15.311833]
[15.083396],[14.9928]
[14.67697],[14.605268]
[14.058814],[14.348133]
[13.519007],[13.845]
[12.93491],[13.459701]
[12.5193615],[13.057667]
[12.037605],[12.339967]
[11.220596],[11.590867]
[10.573673],[10.188033]
[9.231604],[8.980901]
[8.320346],[9.120867]
[8.060281],[8.578]
[7.3765388],[5.4096]
[5.545632],[6.481733]
[5.381208],[5.3868]
[4.659866],[4.2541337]
[3.6086996],[3.2602]
[2.7525952],[2.4014666]
[1.919558],[1.6608666]
[1.1779166],[1.0894]
[0.7177274],[0.6662667]
[0.47274658],[0.40266675]
[0.35060325],[0.19426663]
[0.29615074],[0.02233333]
[0.3139994],[0.20243336]
[1.0863862],[0.5438667]
[1.6931007],[0.658]
[2.1922019],[1.0151001]
[2.8398874],[1.6657333]
[3.3820302],[2.4185333]
[4.010481],[3.2755997]
[4.806934],[4.2152]
[5.6830363],[5.170533]
[6.412212],[6.1410003]
[7.2080297],[7.109]
[8.046184],[8.040167]
[9.047023],[8.9197]
[9.80109],[9.771866]
[10.660585],[10.578866]
[11.461188],[11.320399]
[12.183402],[11.9916]
[12.8981085],[12.5865]
[13.53474],[13.0273]
[14.060648],[13.516067]
[14.513394],[13.975699]
[14.777593],[14.2142]
[14.909495],[14.406567]
[15.101816],[14.622267]
[15.156921],[14.739034]
[15.170998],[14.914767]
[15.148012],[14.929967]
[15.111113],[14.934001]
[15.020145],[14.795233]
[14.843796],[14.723203]
[14.540607],[14.5405]
[14.247996],[14.173468]
[13.681713],[13.851967]
[13.1259],[13.574202]
[12.668505],[13.035901]
[12.286424],[12.488434]
[11.803918],[12.080701]
[11.094841],[11.286201]
[10.359383],[10.580867]
[9.617693],[9.8053665]
[8.882956],[8.940166]
[8.049928],[8.004967]
[7.2610517],[7.0556664]
[6.4181623],[6.098933]
[5.5731225],[5.1437006]
[4.5654],[4.2173]
[3.5983129],[3.3257]
[2.8068974],[2.4357998]
[2.0230167],[1.6752667]
[1.2812824],[1.0385334]
[0.78906405],[0.6842667]
[0.5568884],[0.40716666]
[0.44792357],[0.17219998]
[0.38970077],[0.01686667]
[0.3914267],[0.10393333]
[1.1224917],[0.2944]
[1.6728601],[0.6790667]
[2.0468824],[1.4974667]
[2.9273577],[2.2314665]
[3.8401902],[2.7341995]
[4.3561983],[2.6789334]
[4.3089976],[4.2469997]
[5.788838],[5.3733997]
[6.5192],[6.3766]
[7.482387],[7.4511337]
[8.361109],[8.43]
[9.477461],[9.3558]
[10.289482],[10.2034]
[11.147953],[11.0378]
[12.046713],[11.855667]
[12.830881],[12.517933]
[13.5913315],[13.048934]
[14.211319],[13.642967]
[14.766489],[14.134901]
[15.17899],[14.571499]
[15.448625],[14.958067]
[15.573543],[15.213699]
[15.704796],[15.4303]
[15.726688],[15.620967]
[15.720995],[15.713434]
[15.766647],[15.688668]
[15.7787285],[15.585533]
[15.620187],[15.465399]
[15.444048],[15.2629]
[15.147314],[14.982199]
[14.691151],[14.795699]
[14.277758],[14.599633]
[13.82374],[14.103434]
[13.387503],[13.584634]
[12.975672],[13.146267]
[12.415005],[12.535667]
[11.775737],[11.818133]
[10.93326],[11.002334]
[10.063226],[10.106866]
[9.205395],[9.227134]
[8.256407],[8.368434]
[7.447166],[7.4224997]
[6.63361],[6.4902334]
[5.8408914],[5.4339333]
[4.815747],[4.4437003]
[3.8017156],[3.4004333]
[2.916943],[2.4636667]
[2.0629935],[1.6616334]
[1.2499435],[1.0458333]
[0.74799603],[0.6124334]
[0.49193966],[0.36526668]
[0.3461106],[0.16196664]
[0.2906665],[0.02563333]
[0.30559993],[-0.00013333]
[1.0350162],[6.666667e-05]
[1.515132],[0.27606666]
[1.7704474],[0.4936667]
[2.2959356],[0.768]
[2.8655455],[1.5676666]
[3.5433025],[2.5032666]
[4.4583173],[3.4876]
[5.3945036],[4.4864]
[6.218203],[5.4866667]
[6.9386334],[6.4808]
[7.7100177],[7.493467]
[8.596527],[8.522134]
[9.706366],[9.485]
[10.537842],[10.302466]
[11.346242],[11.054267]
[12.16457],[11.8116]
[12.872023],[12.4626]
[13.601513],[13.053399]
[14.208148],[13.531867]
[14.691919],[13.921667]
[15.038104],[14.394668]
[15.286525],[14.684134]
[15.381377],[14.992133]
[15.56699],[15.224933]
[15.612827],[15.250935]
[15.579916],[15.453333]
[15.592817],[15.615199]
[15.656853],[15.469067]
[15.482569],[15.036867]
[15.137918],[15.339233]
[14.9091],[15.208366]
[14.503154],[15.063933]
[14.383604],[14.669499]
[13.90546],[14.13]
[13.406206],[13.740133]
[13.03068],[13.265267]
[12.430482],[12.642868]
[11.759729],[12.053133]
[10.980646],[11.225468]
[10.102347],[10.403467]
[9.318098],[9.481533]
[8.380352],[8.508134]
[7.522074],[7.573133]
[6.7266965],[6.6575336]
[5.922217],[5.5528665]
[4.9018583],[4.4912]
[3.8209956],[3.4928]
[2.9603472],[2.5944002]
[2.131844],[1.3609333]
[1.0668889],[1.1365333]
[0.6489841],[0.53880006]
[0.4310247],[0.36433333]
[0.34799048],[0.14826664]
[0.32239434],[0.02033333]
[0.33044517],[0.0005]
[0.937552],[0.2636]
[1.4236267],[0.44133335]
[1.9178149],[0.7090667]
[2.6188407],[1.433]
[3.3366942],[2.3510997]
[4.162423],[3.322]
[5.040998],[4.307767]
[5.851075],[5.3400335]
[6.575456],[6.370134]
[7.3754344],[7.376033]
[8.231923],[8.4136]
[9.374849],[9.3981]
[10.206149],[10.207834]
[11.026918],[10.989601]
[11.855534],[11.7515]
[12.582354],[12.465701]
[13.4035],[13.054233]
[14.043879],[11.3213005]
[12.88883],[14.63517]
[14.9939165],[12.652201]
[13.8081455],[9.186867]
[11.741862],[12.243633]
[12.696293],[15.265533]
[14.22656],[15.828466]
[14.761032],[15.942233]
[15.544141],[14.148733]
[14.727892],[14.083467]
[14.368806],[12.909066]
[13.657392],[7.0971003]
[9.2461195],[6.7742667]
[6.6492677],[9.3390665]
[7.2042723],[5.1599665]
[5.3099513],[13.114533]
[10.58604],[5.0945]
[6.171913],[6.342434]
[4.9882593],[4.7569666]
[3.814234],[5.6644673]
[3.8267162],[10.914566]
[7.8409753],[10.595201]
[7.6768975],[6.1179333]
[5.6946363],[8.696466]
[6.492599],[9.436333]
[7.097892],[7.9140997]
[6.5568204],[6.2079663]
[5.717133],[4.861567]
[4.4982586],[3.7413666]
