pred,true
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.16299997
0,0.63633335
0,1.4405333
[1.1696268],2.8894
[2.8534896],1.5626664
[2.2281759],2.3114665
[3.1153586],4.2326665
[4.308929],6.4806666
[6.6452913],7.528801
[7.772996],9.4202
[10.274767],10.516334
[10.822804],11.484667
[12.081441],12.406666
[12.516078],13.243333
[13.173316],13.9732
[13.558314],14.572867
[14.008891],15.157267
[14.382518],15.702001
[14.770871],16.189466
[15.161744],16.4924
[15.474185],16.822601
[15.705746],17.062067
[15.850518],17.1352
[15.935155],17.213867
[15.977231],17.198933
[16.010384],17.1226
[15.916015],17.008032
[15.80325],16.793835
[15.627976],16.5695
[15.464662],16.151535
[15.113496],15.7608
[14.644947],15.297701
[14.176778],14.728733
[13.696134],14.237934
[13.188195],13.5305
[12.612547],12.815101
[12.008854],11.966
[11.299213],11.028767
[10.403071],10.156533
[9.423945],9.192866
[8.536536],7.668733
[7.534236],6.9951334
[6.94441],5.8039002
[6.316972],4.7147
[5.7531586],3.2782001
[4.816124],2.3737333
[3.83612],1.0669
[2.1493385],0.41739997
[0.6132117],0.20476668
[0.27846622],0.06239998
[0.16095567],0.00059999997
[0.14488417],0.0
[0.12794685],0.0
[0.09929651],0.0
[0.0438233],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-0.00013333333
0,0.049033333
0,0.4596667
0,0.9198667
0,1.4125334
[1.5324342],2.5100338
[2.2837439],3.8835332
[2.461655],3.807833
