pred,true
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13199997
0.0,0.60480005
0.0,1.3448
2.833519697189331,2.3338666
3.0187652111053467,3.5054002
3.5156567096710205,4.7506
4.219481468200684,6.0140667
5.10075569152832,7.2695336
6.082159519195557,8.474
7.136228561401367,9.619801
8.175554275512695,10.694266
9.108832359313965,11.684601
9.963103294372559,12.5942
10.920169830322266,13.3748665
11.972490310668945,14.093467
13.00135326385498,14.755
13.836700439453125,15.402533
14.48738956451416,15.9394
14.987918853759766,16.325533
15.382145881652832,16.737865
15.655355453491211,17.0412
15.833867073059082,17.152601
15.9268159866333,17.095533
15.936871528625488,17.459467
15.917924880981445,17.335133
15.815494537353516,17.413467
15.690682411193848,17.273266
15.532244682312012,17.104866
15.309412956237793,16.782267
15.085273742675781,16.4858
14.834668159484863,16.0474
14.524307250976562,15.6414
14.139884948730469,15.101
13.746479034423828,14.506667
13.32956314086914,13.848001
12.86396312713623,13.062067
12.280524253845215,12.2866
11.595721244812012,11.4081335
10.825065612792969,10.440533
9.95725154876709,9.420668
8.962226867675781,8.299133
7.84254264831543,7.1368666
6.600830078125,5.9167333
5.221336364746094,4.7014
3.8015317916870117,3.4810667
2.603947639465332,2.3196666
1.7790132761001587,1.3589333
1.301072359085083,0.6515334
1.073769211769104,0.24046664
1.0116651058197021,0.05839999
1.0229285955429077,0.0
1.0627906322479248,0.0
1.088842511177063,0.0
1.12064528465271,0.0
1.142310380935669,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.12606665
0.0,0.49940002
0.0,1.3727
2.7999627590179443,2.4166331
3.0170493125915527,3.6145334
3.5459868907928467,4.8652997
4.278994560241699,6.1121335
5.178826808929443,7.3407
6.186580657958984,8.5204
7.225495338439941,9.659034
8.224373817443848,10.714301
9.127728462219238,11.674634
9.98340129852295,12.582433
10.926920890808105,13.349234
11.975028038024902,14.096001
13.008574485778809,14.768967
13.86229419708252,15.351299
14.532508850097656,15.854767
15.079754829406738,16.270535
15.503128051757812,16.614532
15.77733325958252,16.862432
15.949259757995605,17.099466
16.046894073486328,17.243568
16.08820343017578,17.3477
16.064197540283203,17.2607
15.987147331237793,17.363335
15.873960494995117,17.181934
15.713464736938477,17.147532
15.499595642089844,16.8062
15.259696960449219,16.396267
14.986217498779297,16.019867
14.69481086730957,15.625234
14.336844444274902,15.135933
13.939260482788086,14.479168
13.500581741333008,13.789466
13.01436996459961,13.065901
12.43350887298584,12.266133
11.760079383850098,11.4546995
11.011870384216309,10.5064
10.18188762664795,9.399799
9.202390670776367,8.333734
8.102994918823242,7.1829667
6.890262126922607,5.9638667
5.531390190124512,4.7395663
4.0880045890808105,3.5078332
2.8229126930236816,2.3577664
1.9155058860778809,1.3471665
1.3723472356796265,0.6161
1.097231149673462,0.20649998
1.0117603540420532,0.06449999
1.0157016515731812,0.00033333333
1.053140640258789,0.0
1.0797032117843628,0.0
1.1071017980575562,0.0
1.1256215572357178,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.00013333333
0.0,0.0
0.0,0.12386664
0.0,0.6221334
0.0,1.6408665
2.8307251930236816,2.6899333
3.120476722717285,3.6266332
3.689849615097046,4.852667
4.424614429473877,6.0696
5.286640167236328,7.275267
6.229373931884766,8.445467
7.209802627563477,9.548066
8.181032180786133,10.5862665
9.092936515808105,11.528132
9.967585563659668,12.403068
10.924100875854492,13.212066
11.980408668518066,13.933333
13.015569686889648,14.598134
13.867780685424805,15.160733
14.543242454528809,15.638667
15.094244003295898,15.977667
15.518817901611328,16.295933
15.784955978393555,16.5352
15.950340270996094,16.608263
16.046493530273438,16.720068
16.092769622802734,16.876467
16.07563018798828,16.967266
16.006641387939453,16.844467
15.886966705322266,16.713602
15.724748611450195,16.553532
15.511837005615234,16.4344
15.282959938049316,16.081734
15.03296947479248,15.727865
14.74431037902832,15.290499
14.382650375366211,14.840366
13.991793632507324,14.266534
13.549264907836914,13.619467
13.056446075439453,12.801833
12.46104907989502,12.086334
11.785370826721191,11.280534
11.025800704956055,10.281267
10.181406021118164,9.304267
9.204263687133789,8.235001
8.10592269897461,7.1041336
6.8965582847595215,5.919867
5.551640510559082,4.715866
4.116594314575195,3.5169332
2.852005958557129,2.3560667
1.9405848979949951,1.3592
1.3901889324188232,0.6233334
1.1048551797866821,0.21019998
1.010888695716858,0.061066654
1.0079158544540405,0.0005333332
1.038030743598938,0.0
1.0599379539489746,0.0
1.088374137878418,0.0
1.1079258918762207,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13213335
0.0,0.56343335
0.0,1.3496666
2.7770817279815674,2.402
3.0397629737854004,3.4698334
3.581984758377075,4.6304665
4.315853118896484,5.8307333
5.206465721130371,7.036834
6.19064998626709,8.195033
7.207501411437988,9.2989
8.187435150146484,10.341766
9.082763671875,11.3175
9.950671195983887,12.151366
10.904230117797852,12.934167
11.944475173950195,13.635533
12.951412200927734,14.306932
13.77896499633789,14.870334
14.429014205932617,15.313534
14.952933311462402,15.7487
15.354283332824707,16.1549
15.613872528076172,16.366766
15.763228416442871,16.633734
15.84133243560791,16.684233
15.870436668395996,16.802698
15.823290824890137,16.885866
15.73777961730957,16.760035
15.60808277130127,16.560566
15.427353858947754,16.418266
15.215520858764648,16.175165
14.980398178100586,15.998667
14.736141204833984,16.325167
14.542366981506348,16.9086
14.441696166992188,11.378
13.514615058898926,6.3686
11.526206016540527,4.2265334
9.083196640014648,7.993667
7.466128349304199,3.6304667
5.600967884063721,2.7782328
3.655733346939087,10.3478
2.950895309448242,9.015666
2.4984562397003174,7.0660334
2.096381425857544,3.4064333
1.5460646152496338,2.0903997
1.173006534576416,2.0642
1.0069327354431152,3.3497334
1.0232696533203125,2.6370666
1.004537582397461,1.1693999
0.983666718006134,0.9304001
0.9978312253952026,0.32420003
1.014714002609253,0.11293332
1.0269296169281006,0.005733333
1.0425350666046143,0.0
1.046440839767456,0.0
1.0672763586044312,0.0
1.1365622282028198,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.07513333
0.0,0.4552
0.0,1.0316668
0.0,1.5807332
2.9779317378997803,1.3474665
3.144350290298462,1.7036666
3.2813854217529297,4.3919334
3.8017771244049072,5.962333
4.666039943695068,6.9222665
5.680765628814697,7.9136667
6.783358573913574,8.785867
7.884110927581787,9.859733
8.879302024841309,10.691999
9.70517635345459,11.6058
10.562983512878418,12.1538
11.49073600769043,12.9470005
12.45105266571045,13.356333
13.21699047088623,13.991667
13.843170166015625,14.595667
14.265388488769531,14.9246
14.693514823913574,15.2242
14.961089134216309,15.582267
15.108186721801758,15.9332
15.207381248474121,16.342333
15.267610549926758,17.090601
15.261768341064453,14.7255335
14.86815071105957,15.985535
14.678260803222656,16.253666
14.615928649902344,16.1156
14.517034530639648,15.838033
14.343236923217773,15.466099
14.133027076721191,15.0916
13.870559692382812,14.5691
13.523496627807617,14.163001
13.135257720947266,13.5281
12.682588577270508,12.852866
12.182074546813965,12.125533
11.578248977661133,11.484066
10.908015251159668,10.6567335
10.134490966796875,9.754099
9.261906623840332,5.7898664
7.704657077789307,6.4880667
6.218926906585693,2.0083666
4.236598014831543,1.1514333
2.4027256965637207,0.35936666
1.2680740356445312,0.14979997
0.8306453824043274,0.081466645
0.7500095963478088,0.061233327
0.8886013627052307,0.03903333
0.8210732340812683,0.013766667
0.8392161130905151,0.0
0.8733826875686646,0.0
0.8948620557785034,0.0
0.8973315358161926,0.0
0.9105084538459778,0.0
0.9282979965209961,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.16299997
0.0,0.63633335
0.0,1.4405333
2.7965612411499023,2.8894
3.2478578090667725,1.5626664
3.490473747253418,2.3114665
3.6985702514648438,4.2326665
4.083186149597168,6.4806666
4.794216156005859,7.528801
5.744340896606445,9.4202
7.034968376159668,10.516334
8.452634811401367,11.484667
9.674345970153809,12.406666
10.61953067779541,13.243333
11.523338317871094,13.9732
12.486083984375,14.572867
13.374670028686523,15.157267
14.145247459411621,15.702001
14.782161712646484,16.189466
15.265357971191406,16.4924
15.576883316040039,16.822601
15.771875381469727,17.062067
15.892457008361816,17.1352
15.949113845825195,17.213867
15.929727554321289,17.198933
15.855338096618652,17.1226
15.736146926879883,17.008032
15.575779914855957,16.793835
15.367502212524414,16.5695
15.118317604064941,16.151535
14.84085750579834,15.7608
14.53744125366211,15.297701
14.174530982971191,14.728733
13.770341873168945,14.237934
13.326656341552734,13.5305
12.832267761230469,12.815101
12.24548625946045,11.966
11.573844909667969,11.028767
10.787081718444824,10.156533
9.925625801086426,9.192866
8.965786933898926,7.668733
7.8216552734375,6.9951334
6.619067192077637,5.8039002
5.305287837982178,4.7147
3.935642957687378,3.2782001
2.6851887702941895,2.3737333
1.7881110906600952,1.0669
1.2048043012619019,0.41739997
0.9188973903656006,0.20476668
0.8467462658882141,0.06239998
0.8613857626914978,0.00059999997
0.9028937220573425,0.0
0.9313609600067139,0.0
0.9656682014465332,0.0
0.9918109774589539,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.00013333333
0.0,0.049033333
0.0,0.4596667
0.0,0.9198667
0.0,1.4125334
2.8728840351104736,2.5100338
3.2071311473846436,3.8835332
3.7520124912261963,3.807833
4.285508632659912,4.6341667
4.8084025382995605,4.326533
5.112581729888916,5.2415333
5.402359485626221,5.839033
5.739810466766357,7.9287
6.473503112792969,7.9515667
7.28610897064209,7.3055997
7.88477897644043,8.235133
8.308453559875488,9.828767
8.908031463623047,11.664533
9.917196273803711,12.007768
10.838088035583496,13.621167
11.642147064208984,10.941667
11.628799438476562,11.4362335
11.407485961914062,13.944401
11.636398315429688,14.393399
12.092575073242188,15.461734
12.589709281921387,13.483566
12.44994831085205,12.807566
11.923473358154297,12.4698
11.3945894241333,13.296866
11.011398315429688,12.3649
10.825196266174316,10.575466
10.235336303710938,13.2394
10.162191390991211,13.1127
10.185220718383789,11.840401
10.131576538085938,12.680799
10.28232192993164,13.353766
10.852327346801758,8.929066
10.587523460388184,6.7324667
9.197260856628418,7.800067
8.193483352661133,8.748933
7.462686061859131,5.2042665
6.390000820159912,3.8464
4.860179901123047,6.6156664
3.9486377239227295,5.021167
3.33620023727417,3.2567668
2.8089919090270996,2.661833
2.5019750595092773,1.7996665
2.3922665119171143,1.0299335
2.383314847946167,0.65263325
2.4065027236938477,0.6433
2.412825584411621,0.33086666
2.442552089691162,0.07079999
2.4755759239196777,0.0075
2.490966320037842,0.0
2.4858434200286865,0.0
2.4918601512908936,0.0
2.4957191944122314,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.19839998
0.0,0.55806667
0.0,1.5243334
2.729212999343872,2.6072333
3.173352003097534,3.8215668
3.8320486545562744,5.0772667
4.672878742218018,6.3324666
5.652933120727539,7.560833
6.701268196105957,8.7592
7.748219013214111,9.901799
8.73067569732666,11.0192
9.642593383789062,12.0198
10.585783004760742,12.9098
11.630325317382812,13.786868
12.70494556427002,14.621334
13.700300216674805,15.284066
14.49167251586914,15.862599
15.116955757141113,16.1534
15.536840438842773,16.870068
15.876270294189453,17.528934
16.089065551757812,16.184666
15.962321281433105,17.798265
16.109636306762695,17.6958
16.212955474853516,17.850534
16.201404571533203,17.964132
16.146018981933594,17.846268
16.03058433532715,17.125732
15.7864351272583,17.364769
15.59281063079834,17.119265
15.395630836486816,16.703333
15.153834342956543,16.229168
14.87317180633545,15.7209
14.532102584838867,15.228001
14.151293754577637,14.59
13.717793464660645,13.989668
13.239401817321777,13.208967
12.662968635559082,12.3603
11.986855506896973,11.459367
11.204484939575195,10.440233
10.349751472473145,9.4489
9.384503364562988,8.409067
8.318537712097168,7.205966
7.12106990814209,6.0305
5.83095645904541,4.6844335
4.3797736167907715,3.603
3.0392487049102783,1.9991332
1.9747902154922485,0.89533335
1.309977412223816,0.45256665
0.9697557687759399,0.13373332
0.868770956993103,0.08283333
0.8721280694007874,0.004166666
0.9120477437973022,0.0
0.9408912062644958,0.0
0.9758683443069458,0.0
1.0059828758239746,0.0
0.0,0.0
0.0,0.0
