pred,true
0,0.13199997
0,0.60480005
0,1.3448
[2.608021],2.3338666
[3.7115169],3.5054002
[5.7024693],4.7506
[6.396034],6.0140667
[7.283396],7.2695336
[7.8141336],8.474
[8.711638],9.619801
[9.458763],10.694266
[10.644401],11.684601
[12.0282345],12.5942
[13.432268],13.3748665
[14.188716],14.093467
[14.902778],14.755
[15.268067],15.402533
[15.6764345],15.9394
[16.19532],16.325533
[16.66848],16.737865
[17.042011],17.0412
[17.222763],17.152601
[17.21637],17.095533
[17.161995],17.459467
[17.350899],17.335133
[17.282326],17.413467
[17.13512],17.273266
[16.849224],17.104866
[15.640302],16.782267
[15.440128],16.4858
[15.24085],16.0474
[14.843791],15.6414
[14.455305],15.101
[14.372433],14.506667
[14.303083],13.848001
[14.143964],13.062067
[13.614152],12.2866
[13.136042],11.4081335
[12.589072],10.440533
[11.627816],9.420668
[10.395851],8.299133
[9.325371],7.1368666
[8.318904],5.9167333
[7.276801],4.7014
[5.964813],3.4810667
[4.204481],2.3196666
[3.4665337],1.3589333
[2.8796465],0.6515334
[2.22479],0.24046664
[1.4060745],0.05839999
[0.8529813],0.0
[0.5599947],0.0
[0.4247682],0.0
[0.34779835],0.0
[0.31061196],0.0
