timestamp,Active_Power,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted
2019-02-04 11:20:00,0.08226665109396,34.63126373291,23.468254089355,957.77947998047,218.80250549316,25.213563919067,0.0,879.07849121094,213.60624694824
2019-02-04 11:25:00,0.099999979138374,34.812320709229,24.038438796997,1197.4208984375,239.97192382812,25.27392578125,0.0,966.00262451172,213.7374420166
2019-02-04 11:30:00,0.037466660141945,34.748413085938,23.946350097656,439.1741027832,189.13343811035,25.227989196777,0.0,725.30718994141,217.54296875
2019-02-04 11:35:00,0.065533317625523,34.320014953613,24.367107391357,795.65386962891,184.31761169434,25.595596313477,0.0,748.14459228516,212.71147155762
2019-02-04 11:40:00,0.095866650342941,34.518352508545,23.470026016235,1105.6524658203,179.10861206055,25.569847106934,0.0,737.60986328125,194.79510498047
2019-02-04 11:45:00,0.062266644090414,34.349159240723,23.55552482605,784.0166015625,231.05281066895,25.519115447998,0.0,940.18408203125,228.99085998535
2019-02-04 11:50:00,0.1003333106637,35.634017944336,21.60524559021,1235.1420898438,232.1047668457,25.304889678955,0.0,1110.9709472656,229.67181396484
2019-02-04 11:55:00,0.10006664693356,35.517158508301,21.51828956604,1230.0035400391,230.18936157227,24.921491622925,0.0,1168.1685791016,216.27565002441
2019-02-04 12:00:00,0.1063666343689,35.642097473145,22.025337219238,1294.6442871094,315.07946777344,24.798086166382,0.0,1229.2275390625,254.88356018066
2019-02-04 12:05:00,0.10336664319038,36.269561767578,19.920938491821,1273.8074951172,268.58648681641,24.428577423096,0.0,1240.5412597656,246.57682800293
2019-02-04 12:10:00,0.098999977111816,36.161716461182,20.128549575806,1242.0771484375,287.83648681641,24.242437362671,0.0,1034.1573486328,283.95495605469
2019-02-04 12:15:00,0.0715666487813,35.175392150879,21.065088272095,847.22943115234,269.27709960938,24.187335968018,0.0,1050.8342285156,247.30531311035
2019-02-04 12:20:00,0.10233330726624,36.0009765625,20.484527587891,1237.1231689453,221.57849121094,24.426239013672,0.0,1155.2109375,213.22738647461
2019-02-04 12:25:00,0.09639997780323,35.644512176514,21.131420135498,1123.4625244141,266.02709960938,24.475765228271,0.0,1198.4052734375,222.4263458252
2019-02-04 12:30:00,0.10176664590836,36.154354095459,20.289873123169,1216.28515625,201.76826477051,24.492263793945,0.0,1154.4173583984,190.71766662598
2019-02-04 12:35:00,0.084433317184448,36.170188903809,20.212852478027,1006.4595336914,168.97041320801,24.58201789856,0.0,925.93029785156,194.82911682129
2019-02-04 12:40:00,0.075866647064686,36.291751861572,20.204130172729,907.39660644531,202.63922119141,24.996999740601,0.0,1057.8305664062,206.74336242676
2019-02-04 12:45:00,0.10096664726734,36.871616363525,18.846014022827,1216.6265869141,172.72009277344,24.645734786987,0.0,1111.8459472656,189.65144348145
2019-02-04 12:50:00,0.099866643548012,36.814918518066,18.9821434021,1177.8572998047,157.60713195801,24.438037872314,0.0,1143.0364990234,176.45359802246
2019-02-04 12:55:00,0.099133312702179,36.339797973633,19.820465087891,1191.1817626953,158.37100219727,24.428123474121,0.0,1165.6502685547,179.0927734375
2019-02-04 13:00:00,0.085499979555607,36.354293823242,19.886684417725,994.37762451172,220.03712463379,24.534254074097,0.0,815.01959228516,225.94342041016
2019-02-04 13:05:00,0.096799984574318,36.05655670166,20.089756011963,1128.064453125,226.83210754395,24.798873901367,0.0,977.07806396484,225.4538269043
2019-02-04 13:10:00,0.078699983656406,36.272132873535,19.878755569458,936.02508544922,226.64305114746,24.898868560791,0.0,1030.9854736328,195.21011352539
2019-02-04 13:15:00,0.092566646635532,36.617378234863,19.107395172119,1133.595703125,199.10179138184,24.817317962646,0.0,1074.9135742188,202.16375732422
2019-02-04 13:20:00,0.098499976098537,36.320442199707,19.752460479736,1179.7197265625,203.83964538574,24.787090301514,0.0,1136.0435791016,208.74133300781
2019-02-04 13:25:00,0.10016664117575,36.634208679199,19.573644638062,1213.4982910156,201.12341308594,24.655141830444,0.0,1035.9089355469,206.33911132812
2019-02-04 13:30:00,0.084033325314522,36.768127441406,19.340019226074,977.18426513672,187.36895751953,24.611968994141,0.0,1072.4448242188,197.80381774902
2019-02-04 13:35:00,0.096466653048992,37.058460235596,18.031072616577,1140.4608154297,175.08610534668,24.458206176758,0.0,1076.72265625,204.19340515137
2019-02-04 13:40:00,0.082999981939793,36.888160705566,18.788740158081,974.26800537109,202.23168945312,24.236581802368,0.0,825.56475830078,213.13009643555
2019-02-04 13:45:00,0.070299983024597,36.319026947021,19.32439994812,787.58801269531,215.77444458008,24.327432632446,0.0,758.900390625,235.5625
2019-02-04 13:50:00,0.041499994695187,36.305320739746,19.343729019165,496.24664306641,225.10333251953,24.546632766724,0.0,776.70068359375,221.03153991699
2019-02-04 13:55:00,0.074633315205574,36.505382537842,18.773212432861,851.26525878906,192.34504699707,24.758520126343,0.0,805.68572998047,212.39949035645
2019-02-04 14:00:00,0.1007666438818,36.853294372559,18.023374557495,1177.6370849609,210.8459777832,24.648170471191,0.0,987.37347412109,205.06854248047
2019-02-04 14:05:00,0.08679998666048,37.138671875,17.59069442749,1063.1789550781,221.41897583008,24.115451812744,0.0,1062.1320800781,215.74139404297
2019-02-04 14:10:00,0.099999979138374,37.373470306396,17.464990615845,1169.3101806641,246.99105834961,23.729248046875,0.0,1082.9339599609,209.78540039062
2019-02-04 14:15:00,0.098133318126202,37.068046569824,17.943067550659,1135.5405273438,219.49868774414,23.581069946289,0.0,1073.7391357422,210.86489868164
2019-02-04 14:20:00,0.053733322769403,36.614944458008,18.928112030029,672.44519042969,228.95729064941,23.474653244019,0.0,710.02160644531,218.15802001953
2019-02-04 14:25:00,0.075866654515266,36.363349914551,19.139488220215,941.78845214844,241.95855712891,23.659883499146,0.0,943.71472167969,224.0505065918
2019-02-04 14:30:00,0.080733321607113,36.544849395752,18.61389541626,886.94744873047,204.86747741699,23.775194168091,0.0,920.63055419922,211.3921661377
2019-02-04 14:35:00,0.076499983668327,37.197597503662,18.464893341064,858.53112792969,204.10900878906,23.67621421814,0.0,642.68872070312,204.82453918457
2019-02-04 14:40:00,0.025499995797873,36.610698699951,18.634868621826,345.01086425781,213.49368286133,23.678956985474,0.0,667.42077636719,204.3000793457
2019-02-04 14:45:00,0.093366645276546,36.637657165527,17.836465835571,976.494140625,179.87178039551,23.937345504761,0.0,767.76403808594,193.54968261719
2019-02-04 14:50:00,0.074666664004326,37.094833374023,17.450101852417,830.36291503906,195.39788818359,23.768413543701,0.0,725.29376220703,178.08274841309
2019-02-04 14:55:00,0.090000003576279,37.593288421631,16.944215774536,1015.1577148438,173.47625732422,23.455156326294,0.0,892.40301513672,175.35412597656
2019-02-04 15:00:00,0.090000003576279,37.871036529541,15.878370285034,1012.6655883789,190.15441894531,22.812446594238,0.0,965.43646240234,175.20935058594
2019-02-04 15:05:00,0.090000003576279,37.572784423828,16.045585632324,996.6123046875,189.51368713379,22.4974193573,0.0,975.94732666016,175.90840148926
2019-02-04 15:10:00,0.090000003576279,37.742485046387,15.871734619141,1006.1734619141,220.83755493164,22.039810180664,0.0,1002.9401245117,195.15837097168
2019-02-04 15:15:00,0.090000003576279,37.489429473877,16.001846313477,1025.1968994141,245.4020690918,21.747198104858,0.0,1003.1778564453,216.49728393555
2019-02-04 15:20:00,0.087366670370102,37.78186416626,15.373945236206,974.98352050781,202.31491088867,21.48477935791,0.0,971.12445068359,205.89808654785
2019-02-04 15:25:00,0.080000005662441,37.666107177734,16.056716918945,936.55444335938,176.42924499512,21.273431777954,0.0,933.7490234375,183.5018157959
2019-02-04 15:30:00,0.07373333722353,37.724781036377,16.641994476318,818.10491943359,166.89164733887,21.162401199341,0.0,865.57275390625,175.22088623047
2019-02-04 15:35:00,0.065800003707409,37.743625640869,16.670526504517,760.69592285156,164.95205688477,21.002443313599,0.0,830.39154052734,184.93887329102
2019-02-04 15:40:00,0.076233334839344,37.741668701172,16.806329727173,850.62133789062,170.55458068848,20.891893386841,0.0,784.1103515625,203.24426269531
2019-02-04 15:45:00,0.066833339631557,38.150424957275,16.404165267944,740.88696289062,187.64770507812,20.713006973267,0.0,595.18481445312,181.17024230957
2019-02-04 15:50:00,0.027766661718488,37.205974578857,16.912857055664,380.6535949707,153.548828125,21.005584716797,0.0,564.84698486328,171.44483947754
2019-02-04 15:55:00,0.069866687059402,37.097278594971,17.484300613403,796.77398681641,146.28517150879,21.50838470459,0.0,706.61614990234,161.19529724121
2019-02-04 16:00:00,0.070000022649765,37.800476074219,16.912588119507,801.07995605469,164.33197021484,21.396110534668,0.0,758.41363525391,163.34519958496
2019-02-04 16:05:00,0.070000022649765,38.330989837646,15.633130073547,795.77374267578,157.44802856445,20.863906860352,0.0,778.54205322266,173.81214904785
2019-02-04 16:10:00,0.070000022649765,38.022144317627,15.873525619507,775.52838134766,152.50073242188,20.381351470947,0.0,766.54614257812,173.53497314453
2019-02-04 16:15:00,0.070000022649765,37.710124969482,16.216232299805,756.23083496094,160.80487060547,20.389881134033,0.0,752.43988037109,172.29415893555
2019-02-04 16:20:00,0.069333352148533,37.869575500488,16.371686935425,748.52209472656,180.99171447754,20.211631774902,0.0,604.11328125,170.23527526855
2019-02-04 16:25:00,0.030466675758362,37.611957550049,16.629224777222,394.81488037109,185.12243652344,20.292671203613,0.0,601.29064941406,196.04611206055
2019-02-04 16:30:00,0.070000022649765,37.919189453125,16.722528457642,754.68823242188,230.96598815918,20.532943725586,0.0,664.33081054688,200.76614379883
2019-02-04 16:35:00,0.042399983853102,38.281280517578,15.558366775513,505.76547241211,176.44580078125,20.121229171753,0.0,586.62268066406,187.73603820801
2019-02-04 16:40:00,0.059999972581863,37.848609924316,16.31654548645,666.08215332031,184.41357421875,20.105043411255,0.0,625.22326660156,186.18817138672
2019-02-04 16:45:00,0.053799983114004,37.99308013916,16.485528945923,629.080078125,169.67623901367,19.834657669067,0.0,608.98529052734,175.88217163086
2019-02-04 16:50:00,0.042466659098864,37.654903411865,16.045087814331,505.65200805664,143.19366455078,19.647777557373,0.0,516.71685791016,148.6683807373
2019-02-04 16:55:00,0.034533329308033,37.364952087402,16.694337844849,430.96929931641,130.48286437988,19.760175704956,0.0,367.63317871094,136.52882385254
2019-02-04 17:00:00,0.0034666662104428,36.497455596924,17.801120758057,181.51008605957,141.49877929688,20.585147857666,0.0,310.60232543945,138.54327392578
2019-02-04 17:05:00,0.021599998697639,36.416084289551,18.037551879883,289.22625732422,120.49520111084,21.688381195068,0.0,234.51510620117,118.00917816162
2019-02-04 17:10:00,0.031800001859665,36.519302368164,17.986547470093,403.4411315918,100.36094665527,22.42421913147,0.0,380.04641723633,113.15171051025
2019-02-04 17:15:00,0.040000002831221,37.183773040771,16.74112701416,493.3186340332,136.35356140137,22.377679824829,0.0,441.73999023438,128.53604125977
